video_id,channel_id,channel_title,published_at,title,description,tags,thumbnail_url,duration_seconds,view_count,like_count,comment_count,favorite_count,transcript
KOha3PlyHYQ,UCpsvODT1w0ZfQZfzeKuAXBg,RIDE WITH SARAN,2025-12-04T10:45:02Z,💥💢 UNLIMITED food for LUNCH at BUDGET Friendly 80/- rs #shorts #tamilshorts #foodshorts,"AMUDHAM VEETU MURAI SAMAYAL
BHAVANI
.
Landmark
kavin hospital 
.

#erode #food #erodefoodchannel #foodshorts #foodie #erodefoodblogger #foodreview #dindigulbiriyani #streetfood #kfc #oniondosa #paniyaram #milagaikari #muttonfry #nattukozhi #chickencurry #chicken #chickenvaruval #chickenfry #foodreviewtamil #foodrecipe #kudalkulambu #mutton  #bhavani #komarapalayam #kavindapadi #coimbatore #salem #thanjavur 

********************************************
Script, Video & Editing By : Saran

You can follow me on other Platforms :
Instagram : Ridewithsaran
Facebook : Saransrinivasan

""நம்பி வாங்க சந்தோஷமா போங்க""

Thanks for Watching Friends!
*********************************************
#chickenbiryani #fish #india #restaurant #homecooking #spicy #foodbloggers #streetfood #foodlovers #muttoncurry #chickencurry #seafood #foodpics #muttonbiryani #nonveglovers #curry #deliciousfood #homemadefood #erodefoods #erode #erodecity #erodefoodblogger #erodefoodie #erodeofficial #erodediaries #foodporn #erodegethu #food #foodie #waffles #salem #yummy #erodeblogger #india #coimbatore #erodefashion #waffle #wafflehouse #wafflelover #erodecafe #dessert #delicious #breakfast #erodetrendies #erodeicecream #erodetime #wafflelove #chocolate #erodenews #namakkal #erodeking #bhavani #perundurai #erodebakers #erodepasanga #cake #nammaerode #trichy #madurai #gobi #chennaiblogger #gobichettipalayam #pallipalayam #cakiespallipalayam #erodehomebakers #tiruchengode #sankagiri #weluverode #thiruvallur #karur #healthyfood #foodlove #cooking #fishfry #foodgram #indian #indiancuisine#fishfry #fish #foodie #food #foodporn #seafood #fishcurry #foodblogger #foodstagram #indianfood #instafood #yummy #fishing #lunch #chicken #fishlover #foodiesofinstagram #friedfish #homemade #delicious #foodies #kerala #keralafood #fishfryfriday #dinner #nonveg #tasty#shawarma #food #foodie #falafel #foodporn #shawarmalovers #kebab #chicken #chickenshawarma #hummus #instafood #comidaarabe #foodblogger #yummy #pizza #burger #delicious #foodlover #shawarmas #lebanesefood #restaurant #middleeasternfood #comida #mediterraneanfood #healthyfood #dinner #foodies #grill #bbq #food #foodporn #meat #grilling #foodie #instafood #barbecue #steak #beef #bbqlife #carne #bbqlovers #meatlover #bbqporn #grilled #yummy #barbeque #chicken #dinner #parrilla #restaurant #grillen #churrasco #rambutan #rambutanfruit #dineshkarthik #Evocus #BombayBiryani #CheapestAtho #AkkaAthoKadai #BesantNagarAkkaKadai #IliPoochi #SeaFoods #pakodaboyz #foodreviewtamil #pakodaboys #tamilfoodreview #foodshorts #tamilfoodshorts #chennaifoods #pakodaboyzchannel #biryanireview #bestfoodreviewtamil #RaniCoolBar #chennaifoodie #chennaifoodreview #chennaifoodchannel #chennaifoodlovers #chennaifoodfestival #chennaifoodwalks #chennaistreetfood #chennaistreetshopping
#tamilvlog #vlogintamil #peppafoodie #tnagarrmkv #tnagarmothilalstreetkalanjiyamstores
#foodreview #shorts #jambazaar #chennaistreetfoods #shorts #idrisexplores #peppafoodie #foodreviewtamil #tamilvlog #tamilvlogs #chennai #IdrisExplores #PeppaFoodie #FoodReviewTamil #TamilVlogs #TamilVlog #TamilVlogger #Chennai #ChennaiVlogs #ChennaiVlog #chennaifoodie #chennaifoodreview #chennaifoodchannel #chennaifoodlovers #chennaifoodfestival #chennaifoodwalks #chennaifoodtour #dosabatter  #biriyanibrothers #biriyanirecipe #biriyanichallenge #biriyanimalayalammovie #biriyanieating #biriyanilovers #biriyanieatingshow #biriyanimovie #biriyaniabirami #biriyanibykilo #biriyanicenter #biriyanieatingcompetition #biriyanifestival #biriyanigirl #biriyanihot #biriyanikathirikai #biriyanilove #biriyaniman #biriyanimasala #biriyanipot #biriyanirecipe #biriyanirecipeinassamese #biriyanisinhalarecipe #biriyanitamil #biriyani24hours #tamilvlog #Aarif'sMindVoice #vlogintamil #Marriagemuttonbiryani #MuttonBiryani #maduraifood #maduraimuthucomedy #maduraivlog #maduraibunparotta #maduraichickencurry #maduraidaytodayshop #maduraijigarthanda #maduraikaridosai #maduraiperiyarbusstand #maduraispecial #maduraistreetfood chennai street food golgappa ganapathy street food chennai chennai street food hindi chennai street food hunt kurtosshhh hungarian street food chennai kurtosh hungarian street food chennai healthy street food chennai chennai street food in tamil atho chennai street food kizhi parotta chennai street food kalan chennai street food kothu parotta kora food street r street food kora food street chennai review chennai street food lunch chennai street food latest chennai street food list chennai, chennai street foods,chennai best shops,jambazzar lassi,street food,best food review tamil nadu,chennai street food review,chennai street food tamil,chennai best street food,chennai cheap street food
*********************************************",[],https://i.ytimg.com/vi/KOha3PlyHYQ/hqdefault.jpg,54.0,99952,10555,41,0,
XqsfRJExRuk,UCC1oaRFc9jkPevIOHf2qbpw,Courtney & Alex ,2025-12-07T17:00:58Z,I'd choose her smile over a cheap dinner,"Watch as we enjoy a lovely `dinner date` together, sharing a `romantic` meal. Our `relationship` is full of `funny` moments, especially when we try to decide who has the prettiest smile. This is just another sweet chapter in our `married life`! 🤣","[""married life"", ""romantic"", ""relationship"", ""dinner date"", ""sweet"", ""cute"", ""love"", ""lovers"", ""soul mate"", ""shorts"", ""Shorts"", ""tiktok"", ""popular"", ""tik tok"", ""reels"", ""famous"", ""youtubeshorts"", ""instareels"", ""courtney and Alex"", ""the quist family"", ""quist family"", ""trend"", ""trends"", ""trending"", ""viral"", ""Marriage"", ""wife"", ""husband"", ""family"", ""boyfriend"", ""girlfriend"", ""couple"", ""couple goals"", ""date"", ""date night"", ""dating"", ""out to eat"", ""restaurant"", ""relationships"", ""relationship goals"", ""marriage goals"", ""in love""]",https://i.ytimg.com/vi/XqsfRJExRuk/hqdefault.jpg,8.0,801631,22603,129,0,
KT4N1r1z1nc,UCC0mwVplHIEEpYIzJwg-Oxg,Fakeer Admi,2025-12-07T09:13:52Z,Naam Wala Heart Shape Barf Ka Gola! 😲❤️ Street Food Artist Ki Kamal Ki Skill #streetfood #shortsfeed,"इस वीडियो में एक स्ट्रीट फूड आर्टिस्ट अपने हुनर से heart shape barf ka gola बनाता है और उसकी सबसे खास बात ये है कि ग्राहक जिस भी नाम को बोलता है, वह उस नाम को गोलों पर लिखकर एकदम परफेक्ट डिजाइन बना देता है।
उसकी ये क्रिएटिविटी और स्पीड वाकई देखने लायक है! ❤️❄️


Naam Wala Heart Shape Barf Ka Gola! 😲❤️ Street Food Artist Ki Kamal Ki Skill #streetfood #shortsfeed
#BarfKaGola #IceGola #HeartShapeGola #StreetFoodIndia  
#GolaMaking #SatisfyingVideo #FoodArtist #NameWalaGola  
#CreativeTalent #UniqueStreetFood #ViralShorts #YTShorts


अगर आपको ऐसे satisfying, creative और street food talent वाले वीडियो पसंद हैं तो वीडियो को Like, Share और Subscribe ज़रूर करें।",[],https://i.ytimg.com/vi/KT4N1r1z1nc/hqdefault.jpg,18.0,3117476,17764,30,0,
TB95oA64hAM,UCALl6UrYtJndCXo2p6hANPQ,보경 Bokyoung,2025-12-05T11:40:09Z,집에 참치캔 하나만 있다면~~#간편요리  #청양마요참치김밥,,[],https://i.ytimg.com/vi/TB95oA64hAM/hqdefault.jpg,27.0,680513,2142,57,0,
um-WzBIi99g,UC6ElR3Fd94_YtoDRqY4ynsg,Indori Foodist,2025-12-05T09:15:17Z,Veg Cheese Garlic Bread In Just 200/-😻 | Indian Street Food #shorts,,[],https://i.ytimg.com/vi/um-WzBIi99g/hqdefault.jpg,50.0,890177,9419,25,0,
TzCVRNwj4ok,UC0OEtnOzDZgLuEFnb350XvA,MrSairooo,2025-12-06T12:33:00Z,CHEAP VS EXPENSIVE PANIPURI #shorts #ytshorts #trending,CHEAP VS EXPENSIVE PANIPURI #shorts #ytshorts #trending,"[""MrSairooo"", ""shorts"", ""ytshorts"", ""trending""]",https://i.ytimg.com/vi/TzCVRNwj4ok/hqdefault.jpg,57.0,1231624,26363,369,0,
Z6OrE8Tq0Mw,UC2qnIrCWvhPtye-ckv3YRng,SHREDHAPPENS,2025-12-06T15:30:34Z,Zingy Chicken Power Bowl - 476 calories & 54g protein,"Zingy Chicken Power Bowl: 476 cals, 54g protein

I’ve lost over 100 pounds, and the biggest game changer was this: I started making high protein, low carb meals and sauces that actually taste GOOD.

Keeping things ridiculously simple, bold, and satisfying has been the secret. This bowl is all of that: packed with about 50g of protein, low in carbs, and full of flavor. I used my Kaizen high protein rice (its got 20g protein, just 6g net carbs per serving), but you can use whatever you like: regular rice, brown rice, or even quinoa work just fine. 

Here’s how I made it: (makes 4 servings)

1.Start with the chicken. I used 1.5lbs chicken (you can use your favorite cut). Drizzle with 1 tbsp olive oil, then season with 1 tbsp each of onion powder, garlic powder, and paprika, 2 tsp ground pepper, and a generous couple pinches of salt.

2.Air fry, bake, or sear and finish in the oven at 400F for 37 to 40 minutes or until cooked through.

3.While the chicken cooks, prepare 4 servings of Rice according to instructions. I used my @kaizenfoodco protein rice here, but use what you like.

4.Make the salad: Slice 4 Persian cucumbers into thin half moons, quarter a big handful of cherry tomatoes, finely dice half a red onion, and chop a handful of fresh mint or lemon basil. Add the zest of a lemon, juice of a lemon, 2 tbsp olive oil, and season with salt and pepper. Toss well, taste and adjust.

5.For the sauce: In a food processor, blend 1/2 cup Greek yogurt, 2 tbsp mayo, 1 tbsp olive oil, juice of 3 limes, 1 garlic clove, a big handful of basil and chives (2 to 3 tbsp each), salt and pepper. Add 1 to 2 tbsp cold water to thin if needed!

6.Plate it up: Add rice, a few spoonfuls of salad, sliced or chopped chicken, and a few tablespoons of the basil-chive sauce. Finish with crumbled feta (about 1/4 oz per serving), chili flakes, more herbs & sesame seeds

It doesn’t feel like a “healthy” meal… it just tastes really, really good


ENJOY!
.
.
.
.
.
#lowcarb #lowcarbrecipes #healthyrecipes #highprotein #goodmoodfood #summerrecipes",[],https://i.ytimg.com/vi/Z6OrE8Tq0Mw/hqdefault.jpg,33.0,77279,2003,13,0,
joszCDaFwYY,UCo7KF9COW-cFRtUDIWbhpcg,Live Eat Learn,2025-12-05T15:44:21Z,Dump & Bake Marry Me Orzo (easy vegetarian dinner!),Recipe to copy and paste: https://www.liveeatlearn.com/marry-me-orzo/,[],https://i.ytimg.com/vi/joszCDaFwYY/hqdefault.jpg,27.0,27377,1016,16,0,
e-Ck3g14iVM,UCGpF-3zbzmuH7cfxbNJCpIQ,Jude Rusga,2025-12-07T12:29:28Z,Mystery Pink Drink! #london #streetfood #food #foodreview,,[],https://i.ytimg.com/vi/e-Ck3g14iVM/hqdefault.jpg,30.0,775677,15075,79,0,
9eb_rVv_9EA,UCCT4aJ5r0wT71Ey1Cy_LMAQ,Simple Home Edit,2025-12-05T21:22:33Z,Meal Plan #58 | Easy Dinner Ideas For Busy Families,"If dinner time has been feeling like a daily battle lately, meal plan might be the sigh of relief you need. I’ve pulled together seven easy, realistic meals that don’t require a ton of prep or brain space – just simple ingredients and quick wins. Perfect for work nights, school chaos and keeping everyone fed without resorting to takeaway.

Find the recipes on my website 👇🏻
https://simplehomeedit.com/recipe/meal-plan-58/

Want more dinner inspiration? Find my best-selling cookbooks, here 👇🏻
https://simplehomeedit.com/my-cookbooks/

 #mealplan #easyrecipes #simplehomeedit",[],https://i.ytimg.com/vi/9eb_rVv_9EA/hqdefault.jpg,48.0,6269,298,4,0,
NVd7YrPrTnI,UC24arLkgZRyVJXIox4yka7A,りな⌇頑張らないゆる痩せレシピ.･*,2025-12-03T13:51:26Z,ヘルシーチョコケーキ🍫#ダイエットレシピ #ダイエットスイーツ #ダイエットおやつ #簡単レシピ #ヘルシーレシピ,,[],https://i.ytimg.com/vi/NVd7YrPrTnI/hqdefault.jpg,17.0,886355,13507,29,0,
CV9up7Y0TMA,UCGmrfR1zYR1g9BWdqDMMmHw,Talker Boy,2025-12-03T14:02:44Z,Choose Challenge!!😬Cheap Food Vs Expensive Food??🤯,,[],https://i.ytimg.com/vi/CV9up7Y0TMA/hqdefault.jpg,44.0,568119,0,199,0,
ximR6tjnG2k,UCs0oNIVfhYM-QdXQVhaMKZg,AZ The Chef,2025-12-07T17:45:09Z,Quick Chicken Pizza Recipe 🍕 | Delicious & Perfect Dinner Idea #shorts #chickenpizza,"you want an easy dinner idea, this puff pastry chicken pizza is perfect for busy nights. Juicy chicken, melty cheese and a golden crust make it a simple homemade dinner that tastes like takeout.

This recipe is inspired by search favorites like chicken pizza crust, chicken pizza recipe, chicken pizza topping ideas and puff pastry pizza. Instead of regular dough, we use puff pastry to get a lighter, crispier base that bakes fast and beautifully. It is great for chicken pizza lovers who want an easy recipe at home without long preparation.

Try this food-fusion style puff pastry chicken pizza for a quick meal, a weeknight dinner or even a party snack. You only need puff pastry, cooked chicken, cheese and your favorite toppings. Fast, delicious and perfect every time.

#dinnerideas #puffpastry #pizzarecipe #quickdinner #easyrecipes #homemadepizza #puffpastrypizza #chickenrecipes #quickmeals #pastryrecipe #foodshorts #easycooking","[""chicken pizza"", ""chicken pizza recipe"", ""quick chicken pizza"", ""easy chicken pizza"", ""chicken pizza at home"", ""chicken pizza crust recipe"", ""chicken pizza topping recipe"", ""cheesy chicken pizza"", ""puff pastry chicken pizza"", ""puff pastry pizza"", ""puff pastry crust pizza"", ""easy puff pastry dinner"", ""puff pastry meal ideas"", ""crispy chicken pizza"", ""homemade chicken pizza"", ""dinner ideas"", ""quick dinner ideas"", ""easy recipes"", ""food fusion"", ""flaky pizza base"", ""chicken recipes"", ""pizza recipes"", ""pizza dinner ideas""]",https://i.ytimg.com/vi/ximR6tjnG2k/hqdefault.jpg,18.0,12377,155,16,0,
RuZeoMs3Cr8,UCJkXe6OQGF7hpaLRup-wyEg,Öykü'nün Mutfağı,2025-12-05T14:59:59Z,2 malzemeli dünyanın en iyi tatlısı 🥐 #tatlı #kruvasan,,[],https://i.ytimg.com/vi/RuZeoMs3Cr8/hqdefault.jpg,40.0,354982,4765,188,0,
Jboq64W-6Zg,UCdEJo0ED3fxmv2vKSgZ7CnA,Chitha Vijay Prathap Reddy,2025-12-07T10:31:01Z,మీ అధికారులతో మాట్లాడి G.O మార్పించు కొండి #foodcommission #chithavijayprathapreddy #hostel #shorts,"Ap government employees news today Andhra Pradesh 
ap State Food Commission chairman chitha Vijay Prathap Reddy 
food Commission chairman inspection videos 
food Commission inspection 
government welfare hostels News today 
hostel wardens Principals News 
KGBV teachers News today 
Mahatma Jyotibha Pule BC Welfare 
Tribal welfare hostels News today 
BC Welfare Hostel Wardens News 
hostel wardens Principals News 
chitha Vijay Prathap Reddy videos 

#chithavijayprathapreddy #hostellife #foodcommission #apstatefoodcommission #andhrapradeshnews #andhrapradesh #apgovernment #apgovernmentemployees #hostelwarden #warden #schoolteachers #school #teachersnews #teachers","[""ap government employees news"", ""government school teachers"", ""government employees"", ""government welfare hostels News"", ""hostel wardens Principals"", ""hostel food"", ""hostel wardens"", ""hostel students"", ""students support"", ""students"", ""education videos"", ""food Commission chairman"", ""chitha Vijay Prathap Reddy"", ""Vijay Prathap Reddy videos"", ""employees news""]",https://i.ytimg.com/vi/Jboq64W-6Zg/hqdefault.jpg,48.0,41854,900,6,0,
5DQZDOP0rMQ,UCu84NmqXVFOMetaScA0yuBg,Shrinkhalaa,2025-12-06T12:39:53Z,What’s in my evening snack at hostel #hostelfood #hostellife #hostelmess #hosteldiaries #mumbai,,[],https://i.ytimg.com/vi/5DQZDOP0rMQ/hqdefault.jpg,20.0,359773,7713,8,0,
BMzNXAHChE4,UCBonBtMM-y2D0h-DAYWXuKQ,Chef Cchhavi,2025-12-05T12:06:44Z,Episode 1 - Hot Chocolate🍫♨️ #recipe #chocolatedessert #easyrecipe #hotchocolate #youtubeshorts,,[],https://i.ytimg.com/vi/BMzNXAHChE4/hqdefault.jpg,36.0,214175,5057,9,0,
EqS1S4a4C7Y,UCgqZLPkX4x0rN5S_wKR_WyQ,Black Chilis,2025-12-08T22:58:07Z,Tomato Eggs Recipe! Easy Dinner #shorts,"Tomato Eggs Recipe! Easy Dinner #shorts

-----------------------------------------------------------
https://www.tiktok.com/@blackchilis
https://www.facebook.com/theblackchilis
https://www.instagram.com/theblackchilis
https://x.com/blackchilis
----------------------------------------------------------- 

#egg 
#tomato 
#pea 
#dinner 
#easyrecipe 
#cooking 
#healthyfood 
#foodie 
#tasty 
#homemade 
#yummy 
#food 
#reelsvideo
#recipes  
#delicious 
#shortrecipe   
#shorts
#reels 
#asmr
#trending 
#youtube 
#blackchilis","[""Easyrecipe"", ""viralvideo Cooking"", ""Healthyfood"", ""Foodie"", ""Tasty"", ""Homemade"", ""Yummy"", ""Food"", ""Reelsvideo"", ""Recipes"", ""Delicious"", ""Shortrecipe"", ""Short"", ""Reels"", ""Trending"", ""Tomato Eggs Recipe"", ""easy recipes"", ""buzzfeed tasty"", ""tomato eggs recipe"", ""egg and tomato recipe"", ""bread and eggs and tomato recipe"", ""tomato eggs breakfast"", ""tomato egg cheese recipe"", ""easy dinner"", ""easy dinner recipes"", ""easy dinner ideas for family"", ""easy dinners to make"", ""easy dinner at home"", ""how to serve shakshuka"", ""recipe shorts"", ""breakfast recipes""]",https://i.ytimg.com/vi/EqS1S4a4C7Y/hqdefault.jpg,20.0,457621,3162,36,0,
tyZCX7OCRLA,UCUDoGvGaqGy6kF0l0l8WjLg,Kasthu kitchen,2025-12-06T14:30:00Z,♨️✨ Carrot cup cake 🧁| simple cupcake recipe #cakerecipe #cake #cupcake,"♨️✨ Carrot cup cake 🧁| simple cupcake recipe #cakerecipe #cake #cupcake

Ingredients 

🧁 Egg - 2 or ( 1/2 cup thick curd or condensed milk 1/2 cup)
🧁 Oil - 5 tbsp
🧁 Milk - 7 tbsp
🧁 Vanilla essence - 1 tsp
🧁 Brown sugar - 105g ( 3/4 cup)
🧁 Wheat flour - 120g ( 1 cup)
🧁 Carrot - 180g ( 11/2 cup)
🧁 Baking powder - 1 tsp
🧁 Baking soda - 1/2 tsp

❤️ Good food Good mood ❤️

#cupcake    #cupcakerecipes  #cupcakerecipe     #healthyrecipes  #healthysnacks   #healthyfood  #differentspecies  #carrotcakerecipe     #simplerecipe #carrotcake  #breakfastrecipe   #viralshorts     #kasthukitchen #cooking #shortsfeed #recipe #cookingathome #eating #delicious #tamil","[""cup cake recipe"", ""Cup cake"", ""carrot cake recipe"", ""carrot Cup cake recipe in tamil"", ""health snacks recipe"", ""health snacks recipe in tamil"", ""recipe with carrot"", ""different recipe with carrot"", ""kasthu kitchen"", ""tamil cooking channel"", ""tamil cooking shorts"", ""viral recipe"", ""viral short"", ""simple recipe"", ""different recipe"", ""snacks recipe""]",https://i.ytimg.com/vi/tyZCX7OCRLA/hqdefault.jpg,53.0,208581,4707,16,0,
JOdxI-Wdxjo,UCJ6j1kvBD_aALinVCUowmxA,Ritu's Culinary Arts,2025-12-06T09:25:00Z,"(No Boiling , No Separate  Sauce ) One-Pot White Sauce Pasta | Tiffin Series -3","😍Creamy One Pot White Sauce Pasta perfect for kids’ tiffin or a quick dinner!
No extra steps, no separate sauce — everything cooks in one pot, super easy and super tasty.
Try this Tiffin Series – 3 recipe for a smooth, cheesy and flavorful pasta that everyone will love.

🟡 Ingredients (2 -3 servings)
 • Pasta – 1 cup
 • Milk – 2 cups
 • Water – 1 cup
 • Butter – 1 tbsp , Oil - 2 tbsp 
 • Maida (all-purpose flour) – 1 tbsp
 • Garlic – 7-8 cloves 
 • Black pepper – ½ tsp
 • Chilli flakes – ½ tsp
 • Mixed herbs – 1 tsp
 • Salt – to taste
  . Cheese Slice - 2 
 • Mozzarella Cheese – 2 tbsp (optional but restaurant-style)
 • Veggies (optional): carrot, capsicum, onion, peas

Mix everything in a pan . Cover it for 7-8 mins on low flame . Then add cheese slice , mozzarella cheese , and chilli flakes. Simmer for 2 mins until cheese melts . 

White Sauce Pasta is ready to serve 😋😍

#ritusculinaryarts #whitesaucepasta #pasta #pastarecipe #shorts","[""kuch chatpata banane ki recipe"", ""kuchh achcha sa khane ki recipe"", ""kuch chatpata banane ki recipe hindi me"", ""chatpata nasta recipe in hindi"", ""evening chatpata snacks recipe"", ""chatpata evening snacks recipe"", ""easy chatpata nasta recipe"", ""chatpata nashta easy recipe"", ""chatpata evening snacks in hindi"", ""chatpata nashta banane ki recipe"", ""evening snacks idea in hindi"", ""chatpata street style snacks"", ""10 minute nashta recipe"", ""spicy evening snacks recipe"", ""quick evening snacks recipe""]",https://i.ytimg.com/vi/JOdxI-Wdxjo/hqdefault.jpg,51.0,99264,0,15,0,
I8uWw8raGhc,UCGpF-3zbzmuH7cfxbNJCpIQ,Jude Rusga,2025-12-04T19:39:04Z,£0.20p street snack! #london #streetfood #foodreview #foodie,,[],https://i.ytimg.com/vi/I8uWw8raGhc/hqdefault.jpg,31.0,2827056,56200,301,0,
85PiCZfH-g0,UCRTAgTES3jEY-1di5qEA3sA,Ujala Diary,2025-12-08T11:54:47Z,Girls hostel mess food review|| #hostellife #watchtilltheend #hostelfood #trendingshorts #ytshorts,,[],https://i.ytimg.com/vi/85PiCZfH-g0/hqdefault.jpg,48.0,21550,669,8,0,
